Carbohydrates_g,Protein_g,Fat_g,Fiber_g,Total_Macros_g,Carbs_Protein_Ratio
-0.8422558806730239,-1.2767802795663965,-0.9396412317265312,-0.8900630441521487,-1.3456329475381248,-0.13381428870992468
0.9041200425032284,-0.02764860877183317,2.29915179586216,1.9328791156509533,1.6158873331477952,-0.13382844306714747
1.1253803404622107,-1.2941293305496542,-0.9696300560560562,-0.8900630441521487,0.40017972389247725,-0.1336549037906128
-1.0038549197180664,1.707256489553949,0.1699452684658908,-0.4156519311852385,-0.4900433771872165,-0.13383664876875445
1.0068480379841844,-0.2705353225374428,1.9092970795783362,0.48220050575213697,1.520468421956244,-0.13382603084974176
0.17712192063800122,-1.3635255344826855,-0.9896226056090728,0.28616285576581046,-0.4691925780749886,4.187321486746903
-1.0872226391276114,-0.5828182402360835,1.509446088518004,-0.8900630441521487,-0.5575434217708692,-0.13383618212711643
1.0463588054768598,0.00704949319468251,2.0092598273434192,0.09012520577948392,1.6476936368783124,-0.1338280972203734
-0.6921149642008574,-0.8083559030184352,-0.6997306370903319,-0.8900630441521487,-1.0311039439807896,-0.13383198958837672
-0.4945611267374805,-0.6695634951523727,-0.539790240666199,-0.3019500941931691,-0.7695854466409828,-0.13383144944178083
1.0068480379841844,-1.3635255344826855,-0.9896226056090728,-0.34115762419043444,0.272954508970409,6.780016581916903
0.3746757581013782,-1.0165445148175292,-0.8226848168413841,1.0703134557111165,-0.16279185213767436,-0.1338123129923167
1.3980046361616711,0.5275210226924172,0.09997134503033273,1.5800113456755653,1.3932432070341765,-0.1338295408758773
-1.0872226391276114,0.4234267167928703,-0.9896226056090728,-0.8900630441521487,-1.236077901355233,-0.1338366456063439
-0.9647392599003177,-1.3461764834994279,-0.9896226056090728,-0.8900630441521487,-1.4869942974515338,-0.13376170111407312
0.21663268813067663,0.31933241089332315,0.109967619806841,-0.18432750420137317,0.29769274520525574,-0.13383242312517674
-0.5064143569852831,0.6316153285919641,0.2599117414544656,-0.8900630441521487,-0.2324123169700283,-0.13383510496859102
-1.193901711357835,2.6267561916666136,-0.7197231866433484,-0.7724404541603528,-0.787255615380159,-0.1338369890994061
0.7697834330281321,0.8918510933408315,1.609408836283087,0.9526908657193207,1.439185645756034,-0.13383225668093274
-1.174541435286424,-0.21675326448934343,-0.7027295195232843,-0.8234102431567977,-1.3431591239146403,-0.1338368576470096
-1.1859995578593,1.5858131326711444,2.109222575108502,-0.7998857251584385,0.007901977882767025,-0.13383696889086047
-0.6842128107023224,-1.2767802795663965,-0.9796263308325646,-0.3019500941931691,-1.2184077326160567,-0.13380441197376353
0.6117403630574305,-0.11439386368812228,-0.3198721955830162,-0.26274256419590375,0.4107818251359831,-0.13382911738505743
-1.1741463276114972,2.4532656818340355,-0.7497120109728734,-0.8900630441521487,-0.8155278853628408,-0.1338369603079626
0.9218998878749325,0.6385549489852671,-0.7976941299001133,0.6194268607425656,0.6726537258505733,-0.13383124402005128
-1.1188312531217517,1.4470207248050817,-0.639752988431282,-0.8900630441521487,-0.9321509990414033,-0.13383683753920092
-1.0516629483842035,0.7877567874412845,0.109967619806841,1.4231812256865044,-0.741313176658301,-0.13383661689653942
-1.0279564878885983,2.106284662168879,3.208812800524416,-0.6940253941658221,0.6440280524931078,-0.13383672741447405
-0.6130934292155067,0.09379474811097163,-0.8896598578439897,1.8544640556564227,-0.8438001553455227,-0.13383480053302
1.0518903129258343,-0.22369288488264655,0.12396240449395268,2.8072070345899696,0.9391198704373491,-0.13382626762447325
0.2956542231160274,-0.5828182402360835,-0.32986847035952455,2.9914824255771166,0.029106180369778436,-0.13382657957402885
-0.9805435668973879,1.0653416031734098,0.5098186108671733,0.3645779157603411,-0.4797946793184942,-0.1338365025380788
-1.1859995578593,1.5858131326711444,1.0096323496925887,-0.8900630441521487,-0.3808417343791079,-0.13383696889086047
0.6168767628314784,0.393933330121332,-0.7497120109728734,-0.05494265521039774,0.3669598066628262,-0.1338313830103311
-1.0872226391276114,1.4990678777548552,-0.20991317304142484,-0.14511997420410794,-0.741313176658301,-0.13383678072746558
1.5995095503743155,0.12849285007748715,0.8097068541624225,1.619218875672831,1.7431125480698633,-0.13382681244906938
-0.9528860296525149,-1.224733126616623,-0.8396784839614482,-0.6156103341712915,-1.3986434537556531,-0.1338271283928596
-0.7711364991862082,-1.3635255344826855,1.9092970795783362,-0.8900630441521487,-0.29249089068322726,1.22424137798119
1.8365741553303678,-0.2705353225374428,-0.899656132620498,-0.8900630441521487,1.269552025859943,-0.13382191546723415
-0.480732358115044,-0.6470097288741375,-0.9806259583102154,-0.8900630441521487,-0.9084729729309072,-0.13383151969176124
1.8286720018318328,0.21523810499377627,-0.6897343623138236,2.1289167656372796,1.4356516120081984,-0.13382658559218497
-0.8106472666788836,-0.02764860877183317,-0.7497120109728734,-0.811647984157618,-0.9957636065024374,-0.13383540180685044
1.7970633878376925,-0.18379006762115363,-0.8596710335144647,-0.49798774417949565,1.2660179921121075,-0.1338232065660182
-0.9054731086613046,0.18054000302726075,-0.6897343623138236,-0.4587802141822303,-1.0169678089894487,-0.1338359509248405
0.9278265029988337,-0.2878843735207005,2.109222575108502,0.7174456857357286,1.516934388208409,-0.1338262521071411
-1.1318698063943344,1.8755422840915503,-0.6167615564453129,-0.8900630441521487,-0.8483943992177083,-0.13383688154310527
1.156988954456351,-1.3635255344826855,-0.9596337812795478,-0.3019500941931691,0.4178498926316531,7.249170932471474
-1.1741463276114972,2.6267561916666136,-0.6897343623138236,-0.8900630441521487,-0.7589833453974771,-0.13383696225992403
-1.0279564878885983,-1.3635255344826855,-0.9896226056090728,-0.8900630441521487,-1.5470728711647328,0.4217405151904759
-0.18993310936895316,-0.8205002387067157,-0.82968220918494,-0.18824825720109972,-0.6303445169762749,-0.1338268640228227
0.45369729308672896,0.3713795638430967,-0.32986847035952455,1.1879360457029124,0.364839386414125,-0.1338318198180904
-0.5735826617228312,-0.6695634951523727,-0.6897343623138236,-0.8900630441521487,-0.8932766278152158,-0.13383206674859355
0.56432744206622,0.25514092225526935,-0.8806632105451323,0.5135665297499492,0.24538904573729423,-0.13383107693198984
-0.2574965217814281,-0.6695634951523727,-0.6597455379842987,0.20774779577127978,-0.599951826744892,-0.13382959752134266
1.9155956903157187,-0.010299557788575405,0.010004872041757928,-0.6940253941658221,1.7148402780871814,-0.133824500767813
1.8760849228230432,0.16319095204400297,-0.6097641641017572,0.28616285576581046,1.4957301857213974,-0.13382606202194727
-0.3760288242594543,-0.06234671073834885,1.0096323496925887,-0.3019500941931691,0.007901977882767025,-0.133833548280911
2.0736387602864204,0.1978890540105185,-0.6897343623138236,1.0703134557111165,1.6512276706261475,-0.13382561930606915
-1.2057549416056375,2.4532656818340355,-0.4898088667836574,-0.8900630441521487,-0.7519152779018068,-0.13383700520309535
-0.04808945407024849,0.9265491953073469,-0.08995787572332514,2.324954415623606,0.11392299031782382,-0.13383426473019713
-1.0595651018827386,-0.11439386368812228,-0.6297567136547738,-0.8900630441521487,-1.19366949638121,-0.13383637074816623
-1.166244174112962,1.4123226228385661,1.3295131425408544,-0.8900630441521487,-0.2854228231875567,-0.13383692803959907
-0.38393097775798934,-0.46137488335327875,0.22992291712494062,-0.26274256419590375,-0.35610349814426123,-0.13383206674574444
1.1253803404622107,-1.2941293305496542,-0.9796263308325646,-0.8900630441521487,0.39664569014464196,-0.1336549037906128
-0.6328488129618444,-0.00856465269024966,-0.3948442564068285,-0.16080298620301398,-0.707386452679083,-0.13383471302391456
0.7302726655354568,0.26728525794354985,0.30989311533700714,0.7566532157329942,0.8171957061370342,-0.13383056944197516
-0.7750875759354757,-0.010299557788575405,-0.9396412317265312,-0.8900630441521487,-1.0275699102329545,-0.13383527990759436
1.5995095503743155,0.11114379909422939,0.5098186108671733,0.6782381557384635,1.6335575018869712,-0.1338266925344572
-0.13896421930340191,-0.23583722057092707,-0.3798498442420661,-0.1059124442068426,-0.3066270256745681,-0.13383187680310463
0.2676015781962278,0.6611087152635023,-0.864669170902719,1.64274339367119,0.06833395497074943,-0.1338330601458769
-0.8659623411686292,-1.137987871700334,-0.6997306370903319,-0.22353503419863852,-1.253748070094409,-0.13382883780151916
0.3351649906087028,-1.2767802795663965,-0.9796263308325646,-0.26274256419590375,-0.3066270256745681,-0.133740707025524
2.2711925977497973,-0.42667678138676307,-0.8896598578439897,0.09012520577948392,1.6300234681391363,-0.1338168855606031
0.5761806723140227,0.1978890540105185,2.9788984806647254,0.7566532157329942,1.6088192656521252,-0.13383081840844616
-1.150439867115892,2.4532656818340355,-0.5597827902192156,-0.8900630441521487,-0.7271770416669602,-0.13383692663661304
1.1253803404622107,-1.2941293305496542,-0.9796263308325646,-0.8900630441521487,0.39664569014464196,-0.1336549037906128
1.1253803404622107,-1.311478381532912,-0.9796263308325646,-0.6156103341712915,0.3931116563968067,-0.13359420534306682
-1.055614025133471,-0.23583722057092707,0.010004872041757928,-0.8900630441521487,-0.9886955390067669,-0.13383628342828183
1.4019557129109386,-0.04499765975509108,0.9096696019275056,1.1487285157056473,1.5664108606781018,-0.1338262835457566
-0.4945611267374805,-0.16644101663789573,-0.3798498442420661,-0.8900630441521487,-0.6105539279883977,-0.13383378446851443
-1.1859995578593,2.2797751720014574,-0.82968220918494,-0.8900630441521487,-0.8897425940673805,-0.13383697580747336
0.05858961815997504,0.21523810499377627,0.20993036757192407,-0.8900630441521487,0.1704675302831875,-0.13383266369854938
1.1253803404622107,0.3366814618765812,1.609408836283087,-0.8900630441521487,1.6441596031304768,-0.13382957231414858
1.8997913833186484,-0.3225824754872162,-0.8896598578439897,-0.8900630441521487,1.3190284983296359,-0.13382083175112408
-0.8541091109208264,-0.09704481270486452,-0.5197976911131823,0.5998230957439328,-0.9674913365197556,-0.13383549998752214
-1.1899506346085675,1.4470207248050817,3.0588686788767916,-0.8900630441521487,0.3118288801965963,-0.13383697471875092
-0.7869408061832784,-1.3635255344826855,-0.9896226056090728,-0.8900630441521487,-1.3314968125467839,1.1748567095017612
2.0499322997908154,-1.311478381532912,-0.9896226056090728,-0.8900630441521487,1.2165415196424147,-0.1334979084494284
-0.6407509664603794,-0.634865393185857,-0.4898088667836574,-0.8900630441521487,-0.8756064590760396,-0.13383280163715588
-1.039809718136401,-0.7216106481021461,-0.23990199737094975,-0.8900630441521487,-1.161863192650693,-0.13383560375007486
-1.0279564878885983,-0.6175163422025992,-0.539790240666199,-0.8900630441521487,-1.236077901355233,-0.133835713165355
-0.4155395917521297,1.0653416031734098,1.509446088518004,0.011710145784953248,0.37897552140546586,-0.1338352414661952
-1.2057549416056375,2.2797751720014574,-0.7597082857493818,-0.8900630441521487,-0.8826745265717101,-0.13383700520309535
0.45369729308672896,-1.2767802795663965,-0.9896226056090728,-0.06670491420957725,-0.20414004698734659,-0.13373329947340315
-0.13896421930340191,0.7183605835082532,-0.4898088667836574,-0.06670491420957725,-0.1511295407698182,-0.13383422731780828
2.1921710627644466,-0.14909196565463795,-0.8696673082909732,0.2469553257685451,1.6229554006434657,-0.1338218370765883
-1.004250027392993,-0.6869125461356305,-0.5697790649957238,-0.8900630441521487,-1.2396119351030679,-0.13383539070845785
-1.004250027392993,-0.3052334245039584,2.4091108184037515,-0.8900630441521487,-0.10872113579579536,-0.1338359729842578
-0.7948429596818134,-0.02764860877183317,-0.7597082857493818,-0.8508555141548834,-0.9851615052589316,-0.13383533767100064
-1.2057549416056375,2.387339288097656,0.8117061091177241,-0.8900630441521487,-0.3052134121754341,-0.13383700520309535
0.04555106488739223,-0.7858021367402,0.010004872041757928,-0.2352972931978181,-0.11578920329146591,-0.13382526340314022
-1.0516629483842035,0.3713795638430967,-0.9696300560560562,-0.8900630441521487,-1.207805631372551,-0.13383652370305918
0.826283830542658,0.7183605835082532,1.3235153776749495,0.9017210767228758,1.3533086256836375,-0.1338317138460467
1.0068480379841844,0.12849285007748715,2.3091480706386682,-0.8900630441521487,1.7431125480698633,-0.13382896584780726
0.651251130550106,0.02439854417794027,-0.5297939658896907,1.4623887556837696,0.40017972389247725,-0.13382975183897913
-1.1267334066202868,2.6614542936331294,-0.7896971100789066,-0.8900630441521487,-0.7448472104061363,-0.13383689877066604
-0.9331306459061772,-1.2594312285831386,-0.7797008353023984,-0.7332329241630875,-1.3668371500251362,-0.13382280734753846
1.5204880153889648,-0.23583722057092707,0.7097441063973394,0.6390306257411982,1.5628768269302669,-0.13382389929200797
-0.6921149642008574,0.0590966461444558,-0.7597082857493818,-0.5764028041740262,-0.8756064590760396,-0.1338350478863048
0.6314957468037683,0.2499362069602921,-0.7197231866433484,0.5214080357494023,0.3613053526662897,-0.13383083212617314
1.164891107954886,0.30198335991006536,0.5298111604201898,2.8738598355853204,1.2907562283469542,-0.1338292888566833
-0.8145983434281511,1.5858131326711444,1.0096323496925887,-0.8900630441521487,-0.04864256208259665,-0.1338362862208448
-0.622180905738822,-0.882956822246444,-0.6977313821350303,-0.678342382166916,-0.9830410850102306,-0.13383042209009718
0.6907618980427813,0.30198335991006536,-0.5497865154427073,0.6390306257411982,0.48499653384052266,-0.13383083212596572
-0.05994268431805114,0.3713795638430967,-0.21990944781793312,-0.18432750420137317,-0.05571062957826696,-0.13383342481821098
-1.1859995578593,-1.2767802795663965,2.5090735661688344,-0.8900630441521487,-0.4338522405966363,-0.1338357706110752
0.05858961815997504,0.16319095204400297,-0.20991317304142484,1.776048995661892,0.011436011630602051,-0.13383251569288077
0.41418652559405356,-0.14909196565463795,-0.6497492632077904,0.050917675782218584,0.11038895656998855,-0.13382977388696987
1.7970633878376925,-1.2767802795663965,-0.9396412317265312,-0.6940253941658221,1.0151015960158067,-0.13364934721603325
1.441466480403614,-0.39197867942024756,0.9096696019275056,0.2469553257685451,1.5310705231997497,-0.1338222339223828
-1.1859995578593,1.4470207248050817,0.5098186108671733,0.28616285576581046,-0.5858156917535511,-0.1338369670976648
1.5204880153889648,-0.634865393185857,0.6097813586322564,0.3253703857630758,1.4462537132517044,-0.13381672226254832
-0.9923967971451904,-0.5654691892528257,-0.2598945469239664,-0.14511997420410794,-1.0947165514418238,-0.13383555587358417
-0.68816388745159,-0.7563087500686617,-0.7297194614198569,-0.8900630441521487,-1.0275699102329543,-0.133832384222319
-0.7711364991862082,-1.2767802795663965,-0.9396412317265312,-0.4587802141822303,-1.2820203400770906,-0.13380984417865216
-1.166244174112962,2.2797751720014574,-0.6797380875373153,-0.6940253941658221,-0.8190619191106759,-0.13383694641185134
-0.3365180567667789,-0.2878843735207005,-0.5997678893252488,-0.8900630441521487,-0.5716795567622102,-0.13383262431215104
-1.0674672553812736,1.2388321130059878,-0.9396412317265312,-0.8900630441521487,-1.034637977728625,-0.1338367171260546
-0.21798575428875272,0.7183605835082532,0.20993036757192407,0.011710145784953248,0.02557214662194316,-0.1338344330870888
-0.9726414133988527,-0.3052334245039584,-0.5497865154427073,-0.14511997420410794,-1.1265228551723407,-0.13383581106757741
-0.2970072892741035,0.544870073675675,-0.32986847035952455,0.4429929757548716,-0.2712866881962158,-0.13383442373413526
-0.9765924901481202,0.4928229207259014,0.4498409622081235,0.6782381557384635,-0.6140879617362329,-0.13383633597223205
-1.0161032576407956,-0.8430540049849509,-0.6897343623138236,-0.8900630441521487,-1.3244287450511136,-0.13383502982294077
1.2834234104329123,-0.09184009740988713,1.0096323496925887,0.28616285576581046,1.4861882946022422,-0.13382639391431742
0.256143455623352,1.4123226228385661,2.109222575108502,-0.8900630441521487,1.2624839583642726,-0.1338341501537333
0.36282252785357566,0.4754738697426436,-0.09995415049983342,1.4623887556837696,0.3860435889011364,-0.13383238121845137
-1.055614025133471,-1.2941293305496542,-0.8796635830674815,-0.3803651541876997,-1.518800601182051,-0.13382527663754562
-1.0674672553812736,0.1978890540105185,1.0096323496925887,-0.8900630441521487,-0.5575434217708692,-0.1338365250749075
1.0700652659724652,-1.3461764834994279,-0.9596337812795478,-0.3803651541876997,0.34363518392711356,-0.1331259370838035
1.121429263712943,-1.2767802795663965,-0.9696300560560562,-0.1059124442068426,0.40017972389247725,-0.13369157026312223
0.49320806057940436,0.16319095204400297,-0.5997678893252488,1.1095209857083816,0.2623524077269032,-0.1338309724237445
-0.6921149642008574,-0.8430540049849509,-0.7896971100789066,-0.1059124442068426,-1.069978315206977,-0.1338316552151767
-0.17847498679607732,-0.339931526470474,-0.47981259200714915,-0.8900630441521487,-0.39851190311828405,-0.1338315645285013
-1.1622930973636945,1.4990678777548552,-0.20991317304142484,-0.14511997420410794,-0.8084598178671702,-0.13383692289536442
1.2439126429402367,-0.6175163422025992,1.509446088518004,0.48220050575213697,1.520468421956244,-0.13381920379422813
0.3944311418477159,-0.14909196565463795,2.9988910302177416,-0.8900630441521487,1.3826411057906705,-0.1338298620737519
-0.5735826617228312,0.8918510933408315,-0.08995787572332514,-0.1059124442068426,-0.3631715656399318,-0.1338354856760033
1.6192649341206533,-0.47872393433653665,-0.5597827902192156,-0.3019500941931691,1.1529289121813802,-0.13381969639489558
-0.3720777475101867,-0.6175163422025992,-0.6597455379842987,-0.1059124442068426,-0.6918367041886078,-0.13383094698169054
-0.4945611267374805,1.5858131326711444,-0.2698908217004747,-0.3803651541876997,-0.21474214823085216,-0.13383569796263986
-0.8620112644193616,-0.3225824754872162,-0.9696300560560562,-0.8900630441521487,-1.1795333613898693,-0.13383521501184664
-1.0872226391276114,0.544870073675675,0.9096696019275056,-0.8900630441521487,-0.5398732530316931,-0.13383666848975273
-0.30886051952190613,-0.8257049540016931,-0.6197604388782654,-0.8508555141548834,-0.663564434205926,-0.13382796465181904
-0.9410327994047124,0.544870073675675,-0.14993552438237495,0.6782381557384635,-0.7837215816323237,-0.1338362532099635
0.9673372704915091,-0.2878843735207005,1.70937158404817,1.1879360457029124,1.410913375773352,-0.13382605297573455
1.7615036970942843,-1.2941293305496542,-0.9796263308325646,-0.8508555141548834,0.9656251235461133,-0.13360521171025735
0.6275446700545007,0.31933241089332315,-0.9196486821735147,0.28616285576581046,0.30122677895309075,-0.133831099413778
-1.0872226391276114,-0.23583722057092707,1.809334331813253,-0.8900630441521487,-0.3808417343791079,-0.13383643538087414
-1.2057549416056375,1.8460488974200118,0.8996733271509971,-0.8900630441521487,-0.3843757681269432,-0.13383700520309535
1.3624449454182632,-0.04499765975509108,0.7097441063973394,1.6584264056700961,1.460389848243045,-0.13382644599511023
1.7970633878376925,-0.2705353225374428,0.45983723698463175,-0.811647984157618,1.7148402780871814,-0.13382211143782977
-0.9094241854105721,0.1458419010607449,-0.09995415049983342,0.4037854457576063,-0.8190619191106759,-0.133835940879567
-0.4155395917521297,-1.2507567030915097,2.35912944452121,-0.8900630441521487,0.20757488463545729,-0.1337990175809977
2.0301769160444776,-1.3461764834994279,-0.9696300560560562,-0.8900630441521487,1.1988713509032385,-0.13282595522097726
-1.0951247926261465,0.6316153285919641,-0.539790240666199,-0.8900630441521487,-1.0417060452242952,-0.13383670460102687
-1.0872226391276114,0.11114379909422939,2.9089245572291667,-0.8508555141548834,0.07858265283947156,-0.13383656945653316
0.710517281789119,0.5969172266254485,-0.9186490546958639,1.7368414656646267,0.4323394309977777,-0.13383170618915366
0.8092942005208075,-1.1900350246501072,-0.9896226056090728,-0.8900630441521487,0.13159315905699998,-0.1337740403804323
1.5599987828816402,-0.3746296284369896,0.7097441063973394,0.8350682757275248,1.5699448944259373,-0.13382184327007435
-0.5696315849735637,-0.7910068520351774,-0.2898833712534913,-0.8900630441521487,-0.7731194803888181,-0.13383098178829875
-0.7118703479471952,-1.2767802795663965,-0.9596337812795478,-0.14511997420410794,-1.236077901355233,-0.1338061404025917
1.3229341779255879,0.1978890540105185,0.7097441063973394,1.2271435757001778,1.4745259832343862,-0.13382822571623176
-0.7142409939967556,-0.43014659158341473,-0.6497492632077904,-0.3803651541876997,-0.9561824285266829,-0.13383415044410846
-0.7869408061832784,-0.8430540049849509,-0.9096524073970063,-0.8900630441521487,-1.1972035301290453,-0.13383264290525398
0.13761115314532582,-0.5134220363030522,-0.44982376767762416,0.2469553257685451,-0.1405274395263126,-0.13382843849237283
-0.6921149642008574,0.0590966461444558,-0.4698163172306408,-0.22353503419863852,-0.7731194803888182,-0.1338350478863048
1.6390203178669909,-0.3746296284369896,0.5098186108671733,-0.8900630441521487,1.5699448944259373,-0.13382141007198803
0.9278265029988337,-0.2705353225374428,2.0092598273434192,0.6782381557384635,1.4851280844778918,-0.13382642279093296
1.5204880153889648,0.544870073675675,-0.539790240666199,2.0505017056427493,1.2801541271034487,-0.1338292607962151
1.1253803404622107,0.3366814618765812,1.609408836283087,-0.8900630441521487,1.6441596031304768,-0.13382957231414858
-0.4155395917521297,0.8918510933408315,0.30989311533700714,-0.8900630441521487,-0.08044886581311364,-0.1338351057942303
1.7022375458552714,-0.06234671073834885,-0.9096524073970063,1.8544640556564227,1.1882692496597325,-0.13382488951391597
2.034127992793745,-0.16644101663789573,-0.1899206234884082,-0.5764028041740262,1.718374311835017,-0.13382233296778223
0.8092942005208075,0.26728525794354985,0.109967619806841,0.050917675782218584,0.8171957061370342,-0.13383030675784782
0.7697834330281321,-1.2420821775998807,-0.9896226056090728,0.09012520577948392,0.08565072033514211,-0.13374881955489135
-0.6802617339530548,-0.8083559030184352,-0.82968220918494,-0.8900630441521487,-1.066444281459142,-0.13383187384342166
0.09810038565265043,0.04174759516119803,0.4098558631020902,0.5214080357494023,0.24114820523989206,-0.13383197528936738
-1.2002234341566629,-1.3635255344826855,-0.9896226056090728,-0.8900630441521487,-1.7011567425703487,-0.11655237123529535
-1.2057549416056375,-1.3635255344826855,-0.9896226056090728,-0.8900630441521487,-1.706104389817318,-0.13383700520309535
0.8092942005208075,-0.49607298531979444,2.0092598273434192,2.246539355629076,1.333164633320977,-0.13382441213781923
0.256143455623352,-1.2073840756333651,-0.9396412317265312,0.011710145784953248,-0.34903543064859094,-0.13378624930222371
1.6816919467590803,-0.47351921904155925,0.9326610339134748,-0.3882066601871528,1.7374580940733269,-0.13381941736421943
-0.05994268431805114,-0.8083559030184352,-0.76970456052589,-0.3803651541876997,-0.49039678056199976,-0.1338258165241076
-1.0516629483842035,-1.1553369226835917,-0.9696300560560562,-0.8900630441521487,-1.518800601182051,-0.13383299273221866
1.441466480403614,0.07644569712771386,0.7097441063973394,0.87427580572479,1.5558087594345962,-0.13382703903200605
0.8883157355061583,-0.14909196565463795,2.5090735661688344,0.6782381557384635,1.6512276706261475,-0.13382765740420147
0.9278265029988337,-0.2705353225374428,2.0092598273434192,0.6782381557384635,1.4851280844778918,-0.13382642279093296
-0.9686903366495851,0.3713795638430967,-0.9596337812795478,-0.8900630441521487,-1.130056888920176,-0.13383626443380892
-0.5933380454691689,-0.7042615971188884,-0.6897343623138236,-0.8900630441521487,-0.9180148640500624,-0.1338319692797594
2.1131495277790955,-0.2705353225374428,-0.799693384855415,0.5998230957439328,1.5522747256867613,-0.13382054367306495
1.1253803404622107,-0.4093277304035053,0.5098186108671733,-0.8900630441521487,1.1034524397116874,-0.13382376115699232
1.4809772478962893,-0.07969576172160661,1.0096323496925887,0.3253703857630758,1.6653638056174886,-0.133825660091884
-0.3365180567667789,-0.3225824754872162,-0.8396784839614482,0.6782381557384635,-0.663564434205926,-0.13383247828269626
-1.2057549416056375,2.4532656818340355,-0.20991317304142484,-0.8900630441521487,-0.6529623329624203,-0.13383700520309535
0.09810038565265043,-0.738959699085404,-0.6197604388782654,-0.22353503419863852,-0.2818887894397214,-0.1338256879146724
1.7575526203450171,0.25514092225526935,-0.722722069076301,2.6386146556017285,1.3685049707993293,-0.13382708064209284
1.8365741553303678,0.1458419010607449,-0.9096524073970063,-0.7332329241630875,1.3508348020601533,-0.13382607814820427
1.4019557129109386,0.26728525794354985,0.5098186108671733,1.5015962856810348,1.4886621182257274,-0.13382833662689264
2.014372609047407,-1.2767802795663965,-0.9396412317265312,-0.6940253941658221,1.209473452146744,-0.13363576670381166
-1.2057549416056375,2.0143346919576124,0.15994899368938253,-0.8900630441521487,-0.6116141381127482,-0.13383700520309535
0.05858961815997504,-0.010299557788575405,0.010004872041757928,0.1685402657740146,0.05384441660462487,-0.13383194011538604
-1.1109290996232166,1.9327941523363008,0.30989311533700714,-0.8900630441521487,-0.490396780562,-0.13383684925159275
-1.0161032576407956,-0.8430540049849509,-0.7397157361963651,-0.8900630441521487,-1.3420989137902897,-0.13383502982294077
-0.6051912757169716,0.7704077364580267,0.18993781801890752,-0.6156103341712915,-0.3172291269180739,-0.1338354794991307
0.13761115314532582,0.31933241089332315,-0.2898833712534913,0.6782381557384635,0.08565072033514211,-0.1338326776850611
-1.1701952508622298,1.0653416031734098,1.409483340752921,-0.8900630441521487,-0.3313652619094148,-0.13383692583493484
